web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716569144-281","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU JET D'EAU","https://www.dakarvente.com/annonce-22365-appartement-a-louer-au-jet-d-eau.html","APPARTEMENT A LOUER AU JET D'EAU","325.000  FCFA","Liberté 6","media/annonces/pics/51c7857c1f4bbafd338d453bd7d1a031.jpg"
"1716569148-282","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement meublé à louer aux Almadies","https://www.dakarvente.com/annonce-22367-appartement-meubl-louer-aux-almadies.html","Appartement meublé à louer aux Almadies","45.000  FCFA","Almadies","media/annonces/pics/d67b8f18163e589376934f2c542b66dd.jpeg"
"1716569151-283","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","Appartement NEUF A LOUER A LA CITE ASECNA","https://www.dakarvente.com/annonce-22417-appartement-neuf-a-louer-a-la-cite-asecna.html","Appartement NEUF A LOUER A LA CITE ASECNA","400.000  FCFA","Point E","media/annonces/pics/a9236a512f44d205704b56873e707c26.jpg"
"1716569155-284","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER A LIBERTE 6","https://www.dakarvente.com/annonce-22418-appartement-a-louer-a-liberte-6.html","APPARTEMENT A LOUER A LIBERTE 6","400.000  FCFA","Point E","media/annonces/pics/237f168a7e105a8b2a7a250abd4f2f14.jpg"
"1716569158-285","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU ROND POINT LIBERTE 6","https://www.dakarvente.com/annonce-22419-appartement-a-louer-au-rond-point-liberte-6.html","APPARTEMENT A LOUER AU ROND POINT LIBERTE 6","175.000  FCFA","Liberté 6","media/annonces/pics/f336f9bd4ffe82e5a856b083a5599eea.jpg"
"1716569162-286","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-22455-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","600.000  FCFA","Point E","media/annonces/pics/966b1b8aff6c5f82e655c99b21868973.jpeg"
"1716569166-287","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU SIPRES","https://www.dakarvente.com/annonce-22459-appartement-a-louer-au-sipres.html","APPARTEMENT A LOUER AU SIPRES","250.000  FCFA","Sipres","media/annonces/pics/093703184c86b5b83a41aae132096694.jpg"
"1716569169-288","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER A GUEULE TAPE","https://www.dakarvente.com/annonce-22465-appartement-a-louer-a-gueule-tape.html","APPARTEMENT A LOUER A GUEULE TAPE","280.000  FCFA","Gueule tapée","media/annonces/pics/5624b03b667c0125bdad1e6ce634ac87.jpg"
"1716569173-289","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-22508-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","900.000  FCFA","Point E","media/annonces/pics/259daf49abfa316ef4bf6af8eeb75c0d.jpg"
"1716569177-290","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPRTEMENT A LOUER A SUD FOIRE","https://www.dakarvente.com/annonce-22513-apprtement-a-louer-a-sud-foire.html","APPRTEMENT A LOUER A SUD FOIRE","350.000  FCFA","Sud Foire","media/annonces/pics/faea420a60724112b57515993319ade7.jpg"
"1716569180-291","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","STUDIO A LOUER AU POINT E","https://www.dakarvente.com/annonce-22514-studio-a-louer-au-point-e.html","STUDIO A LOUER AU POINT E","500.000  FCFA","Point E","media/annonces/pics/e84aa4755c82cbf4d681e045895a33f4.jpg"
"1716569187-292","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","STUDIO SEPARE A LOUER AU SACRE COEUR 3","https://www.dakarvente.com/annonce-22517-studio-separe-a-louer-au-sacre-coeur-3.html","STUDIO SEPARE A LOUER AU SACRE COEUR 3","250.000  FCFA","Point E","media/annonces/pics/a3137dc63b50e1cd578474d816c86200.jpg"
"1716569191-293","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=20","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-22518-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","260.000  FCFA","Ouakam","media/annonces/pics/266b5af5d55b63b5f7608a94052f2fba.jpg"
"1716569203-294","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER AUX MAMELLES","https://www.dakarvente.com/annonce-22569-appartement-a-louer-aux-mamelles.html","APPARTEMENT A LOUER AUX MAMELLES","550.000  FCFA","Point E","media/annonces/pics/0895839e18c4ea325535769855d65726.jpg"
"1716569206-295","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT NEUF A LOUER A OUAKAM","https://www.dakarvente.com/annonce-22579-appartement-neuf-a-louer-a-ouakam.html","APPARTEMENT NEUF A LOUER A OUAKAM","400.000  FCFA","Ouakam","media/annonces/pics/a328de1fb3c220de372348a29a41dfc7.jpg"
"1716569210-296","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement très spacieux et lumineux à louer au Fann Hock","https://www.dakarvente.com/annonce-22581-appartement-trs-spacieux-et-lumineux-louer-au-fann-hock.html","Appartement très spacieux et lumineux à louer au Fann Hock","600.000  FCFA","Fann","media/annonces/pics/5560bba09177f13dc588452c8bd0088a.jpg"
"1716569214-297","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","DUPLEX tout neuf jamais habité à louer à la cité Mbackiyou Faye","https://www.dakarvente.com/annonce-22619-duplex-tout-neuf-jamais-habit-louer-la-cit-mbackiyou-faye.html","DUPLEX tout neuf jamais habité à louer à la cité Mbackiyou Faye","650.000  FCFA","Mamelles","media/annonces/pics/6eb5ac9a3168b7b453f39b0622f5c084.jpg"
"1716569217-298","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A LIBERTE 6","https://www.dakarvente.com/annonce-22621-appartement-a-louer-a-liberte-6.html","APPARTEMENT A LOUER A LIBERTE 6","450.000  FCFA","Liberté 6","media/annonces/pics/9797dd4bdfe0e5a235299bffa0a3e628.jpg"
"1716569221-299","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A LA ZONE DE CAPTAGE","https://www.dakarvente.com/annonce-22630-appartement-a-louer-a-la-zone-de-captage.html","APPARTEMENT A LOUER A LA ZONE DE CAPTAGE","200.000  FCFA","Parcelles assainies","media/annonces/pics/ab7302523a7d0bc2c031c7f55954c196.jpg"
"1716569224-300","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-22634-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","250.000  FCFA","Ouakam","media/annonces/pics/83120b6c1e98607475be779613f14ee4.jpg"
"1716569228-301","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-22635-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","400.000  FCFA","Ouakam","media/annonces/pics/0d72787752e7ea4ed48a44bb60c3a246.jpg"
"1716569232-302","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Location appartement","https://www.dakarvente.com/annonce-22678-location-appartement.html","Location appartement","295.000  FCFA","Mamelles","media/annonces/pics/8752d9c7ee349b82b6b9cd63dd0c5447.jpg"
"1716569236-303","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Location appartement","https://www.dakarvente.com/annonce-22679-location-appartement.html","Location appartement","400.000  FCFA","Mamelles","media/annonces/pics/18f4c24dfd7c105f764e21e08649b568.jpg"
"1716569239-304","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER AUX MAMELLES","https://www.dakarvente.com/annonce-22707-appartement-a-louer-aux-mamelles.html","APPARTEMENT A LOUER AUX MAMELLES","450.000  FCFA","Mamelles","media/annonces/pics/b45764f767d9a90bbae2384c552fd9c3.jpg"
"1716569243-305","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartements meublées à louer à Saly","https://www.dakarvente.com/annonce-22728-appartements-meubles-louer-saly.html","Appartements meublées à louer à Saly","250.000  FCFA","Saly","media/annonces/pics/8e6ecfc88ee82aeef70f54f275c6c80e.jpg"
"1716569246-306","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A NORD FOIRE","https://www.dakarvente.com/annonce-22749-appartement-a-louer-a-nord-foire.html","APPARTEMENT A LOUER A NORD FOIRE","225.000  FCFA","Nord Foire","media/annonces/pics/34c1a5f5ec76d989ada11c5cd902f8cb.jpg"
"1716569249-307","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A NORD FOIRE","https://www.dakarvente.com/annonce-22751-appartement-a-louer-a-nord-foire.html","APPARTEMENT A LOUER A NORD FOIRE","300.000  FCFA","Nord Foire","media/annonces/pics/bf07dc4f1874372761e0505f51095674.jpg"
"1716569253-308","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER AUX MARISTES","https://www.dakarvente.com/annonce-22753-appartement-a-louer-aux-maristes.html","APPARTEMENT A LOUER AUX MARISTES","350.000  FCFA","Maristes","media/annonces/pics/af18fc9b2878aa8e13757d7d8726258b.jpg"
"1716569257-309","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-22773-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","400.000  FCFA","Ouakam","media/annonces/pics/229c8b4a503a5e2bfd62cbdc5899d058.jpg"
"1716569260-310","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A OUEST FOIRE","https://www.dakarvente.com/annonce-22775-appartement-a-louer-a-ouest-foire.html","APPARTEMENT A LOUER A OUEST FOIRE","225.000  FCFA","Ouest Foire","media/annonces/pics/b08a7f1a1a940ef6dfeef182aab599e9.jpg"
"1716569264-311","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER AU CITE KEUR GORGUI","https://www.dakarvente.com/annonce-22793-appartement-a-louer-au-cite-keur-gorgui.html","APPARTEMENT A LOUER AU CITE KEUR GORGUI","500.000  FCFA","Point E","media/annonces/pics/dc4cc226894ae9de222db0aad10c7288.jpg"
"1716569268-312","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Studio meublé à louer à Liberté 6","https://www.dakarvente.com/annonce-22794-studio-meubl-louer-libert-6.html","Studio meublé à louer à Liberté 6","300.000  FCFA","Liberté 6","media/annonces/pics/cb3296b374dfaf1d1d41176b76f25827.jpg"
"1716569271-313","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A SICAP FOIRE","https://www.dakarvente.com/annonce-22797-appartement-a-louer-a-sicap-foire.html","APPARTEMENT A LOUER A SICAP FOIRE","350.000  FCFA","Sicap Foire","media/annonces/pics/541c96855017359917780af1d3334dec.jpg"
"1716569275-314","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER AUX MAMELLES DANS LA CITE MBACKIOU FAYE","https://www.dakarvente.com/annonce-22798-appartement-a-louer-aux-mamelles-dans-la-cite-mbackiou-faye.html","APPARTEMENT A LOUER AUX MAMELLES DANS LA CITE MBACKIOU FAYE","450.000  FCFA","Mamelles","media/annonces/pics/6f618be304491521e611b83fe93d74ff.jpg"
"1716569278-315","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT ALOUER A LA CITE SOPRIME","https://www.dakarvente.com/annonce-22799-appartement-alouer-a-la-cite-soprime.html","APPARTEMENT ALOUER A LA CITE SOPRIME","250.000  FCFA","Dakar","media/annonces/pics/66f52612e34a0513c622571c2609c803.jpg"
"1716569282-316","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER A PIKINE","https://www.dakarvente.com/annonce-22800-appartement-a-louer-a-pikine.html","APPARTEMENT A LOUER A PIKINE","250.000  FCFA","Pikine","media/annonces/pics/bdd4ed3c205ebd33f6b1cade1baf515d.jpg"
"1716569286-317","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","STUDIO HAUT STANDING A LOUER A LA POINTE DES ALMADIES","https://www.dakarvente.com/annonce-22920-studio-haut-standing-a-louer-a-la-pointe-des-almadies.html","STUDIO HAUT STANDING A LOUER A LA POINTE DES ALMADIES","550.000  FCFA","Point E","media/annonces/pics/fdcab3d1b9e8665c676f5e926016c24d.jpg"
"1716569289-318","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement de 3 chambres à louer sur Saly","https://www.dakarvente.com/annonce-22928-appartement-de-3-chambres-louer-sur-saly.html","Appartement de 3 chambres à louer sur Saly","150.000  FCFA","Saly","media/annonces/pics/80db255a5d3696504df7d36223bb489e.jpeg"
"1716569293-319","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-22931-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","500.000  FCFA","Point E","media/annonces/pics/7c0bac8aa4597ed3fc47cdadf2f9ee9f.jpg"
"1716569297-320","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement à louer à Ngor près de la gendarmerie","https://www.dakarvente.com/annonce-22990-appartement-louer-ngor-prs-de-la-gendarmerie.html","Appartement à louer à Ngor près de la gendarmerie","275.000  FCFA","Ngor","media/annonces/pics/254fba7f2b91ac2042e629f17482f9a3.jpg"
"1716569302-321","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Je cherche un appartement","https://www.dakarvente.com/annonce-23019-je-cherche-un-appartement.html","Je cherche un appartement","","Médina","media/annonces/pics/f83266dfc4606fbb38c16409f4c38632.jpg"
"1716569305-322","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-23052-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","1.400.000  FCFA","Point E","media/annonces/pics/e8593f31c76c1c4bce555229ca48af71.jpg"
"1716569309-323","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","STUDIO A LOUER A MERMOZ","https://www.dakarvente.com/annonce-23074-studio-a-louer-a-mermoz.html","STUDIO A LOUER A MERMOZ","100.000  FCFA","Mermoz","media/annonces/pics/b3c6a16b38b1e3cb94fda58d172df0ba.jpg"
"1716569312-324","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Chambre à loueRr","https://www.dakarvente.com/annonce-23075-chambre-louerr.html","Chambre à loueRr","70.000  FCFA","Mermoz","media/annonces/pics/c0876758dd69357e334b164908335f3f.jpg"
"1716569315-325","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Studio meublé à louer","https://www.dakarvente.com/annonce-23077-studio-meubl-louer.html","Studio meublé à louer","235.000  FCFA","VDN","media/annonces/pics/6da2f5784acf8f5aef1afc8d9fe705e2.jpg"
"1716569319-326","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Location appartement","https://www.dakarvente.com/annonce-23128-location-appartement.html","Location appartement","295.000  FCFA","Mamelles","media/annonces/pics/b40876ccaee4704a9ea5731417abbdd1.jpg"
"1716569323-327","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement de 4 chambres salon","https://www.dakarvente.com/annonce-23143-appartement-de-4-chambres-salon.html","Appartement de 4 chambres salon","325.000  FCFA","Ouakam","media/annonces/pics/2836694842b90b98e86026b1b4e0873a.jpeg"
"1716569327-328","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Studio meublé à louer au Point E","https://www.dakarvente.com/annonce-23187-studio-meubl-louer-au-point-e.html","Studio meublé à louer au Point E","45.000  FCFA","Point E","media/annonces/pics/6266d2817834112427c4bf5f71bec343.jpg"
"1716569330-329","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement meublé à louer","https://www.dakarvente.com/annonce-23199-appartement-meubl-louer.html","Appartement meublé à louer","22.500  FCFA","Sicap liberté","media/annonces/pics/a03a20df57ac99e947ede7ef313da4bc.jpeg"
"1716569334-330","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","APPARTEMENT F3 F4 À LOUER AU CENTRE VILLE","https://www.dakarvente.com/annonce-23248-appartement-f3-f4-louer-au-centre-ville.html","APPARTEMENT F3 F4 À LOUER AU CENTRE VILLE","850.000  FCFA","Point E","media/annonces/pics/0cae15c98950ccee47cea4aa1b6392b8.jpg"
"1716569337-331","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement meublé","https://www.dakarvente.com/annonce-23257-appartement-meubl.html","Appartement meublé","35.000  FCFA","Mamelles","media/annonces/pics/5940a568c92715ebb333686fd35eb0c9.jpg"
"1716569341-332","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Studio meublé à louer","https://www.dakarvente.com/annonce-23264-studio-meubl-louer.html","Studio meublé à louer","650.000  FCFA","Mermoz","media/annonces/pics/96e448585f36d0dc023892f935a781a8.jpg"
"1716569345-333","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement à louer","https://www.dakarvente.com/annonce-23265-appartement-louer.html","Appartement à louer","650.000  FCFA","Mermoz","media/annonces/pics/9744390245aff9cd2d3c5aef16860fd6.jpg"
"1716569349-334","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","STUDIO A  LOUER","https://www.dakarvente.com/annonce-23267-studio-a-louer.html","STUDIO A  LOUER","200.000  FCFA","Grand Yoff","media/annonces/pics/2803ad753b746cdac5b78f6972194732.jpg"
"1716569353-335","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=19","Appartement splendide F3 aux Mamelles","https://www.dakarvente.com/annonce-23271-appartement-splendide-f3-aux-mamelles.html","Appartement splendide F3 aux Mamelles","275.000  FCFA","Mamelles","media/annonces/pics/3a7c230906d457825af57fe0aed61ef1.jpg"
"1716569362-336","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER A MERMOZ","https://www.dakarvente.com/annonce-23354-appartement-a-louer-a-mermoz.html","APPARTEMENT A LOUER A MERMOZ","850.000  FCFA","Dakar","media/annonces/pics/a240e67cb4ce625b3b51cbef194ab2ff.jpg"
"1716569365-337","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement à louer","https://www.dakarvente.com/annonce-23355-appartement-louer.html","Appartement à louer","1.500.000  FCFA","Fann","media/annonces/pics/e07a1db236d5abaf7ce5212863b01b2c.jpg"
"1716569369-338","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT F4 A LOUER","https://www.dakarvente.com/annonce-23356-appartement-f4-a-louer.html","APPARTEMENT F4 A LOUER","550.000  FCFA","Mamelles","media/annonces/pics/189abb7a09d98af09a0cc0b61be34324.jpg"
"1716569372-339","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement  à louer aux Almadies","https://www.dakarvente.com/annonce-23360-appartement-louer-aux-almadies.html","Appartement  à louer aux Almadies","350.000  FCFA","Almadies","media/annonces/pics/a3b7130ac2cdac70eca9d94bccf0849b.jpg"
"1716569375-340","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-23361-appartement-a-louer.html","APPARTEMENT A LOUER","400.000  FCFA","Almadies","media/annonces/pics/9574207345fd1451f4460789ccf02f98.jpg"
"1716569379-341","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER AU POINT E","https://www.dakarvente.com/annonce-23362-appartement-a-louer-au-point-e.html","APPARTEMENT A LOUER AU POINT E","900.000  FCFA","Point E","media/annonces/pics/62c767fb8ec13ed98e67ac9b15cea61b.jpg"
"1716569382-342","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER AUX MAMELLES","https://www.dakarvente.com/annonce-23370-appartement-louer-aux-mamelles.html","APPARTEMENT À LOUER AUX MAMELLES","300.000  FCFA","Mamelles","media/annonces/pics/700f39da80b5846cfd721df09319d280.jpg"
"1716569385-343","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-23371-appartement-louer-aux-almadies.html","APPARTEMENT À LOUER AUX ALMADIES","400.000  FCFA","Almadies","media/annonces/pics/52754fe5e37dbdca6f0bd40e921fa524.jpg"
"1716569389-344","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","STUDIO À LOUER OUAKAM","https://www.dakarvente.com/annonce-23373-studio-louer-ouakam.html","STUDIO À LOUER OUAKAM","140.000  FCFA","Ouakam","media/annonces/pics/99d4b89c761c850a6a0fae9d5579c31d.jpg"
"1716569393-345","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","STUDIO À LOUER LIBERTÉ 6 EXTENSION","https://www.dakarvente.com/annonce-23374-studio-louer-libert-6-extension.html","STUDIO À LOUER LIBERTÉ 6 EXTENSION","250.000  FCFA","Liberté 6","media/annonces/pics/b839f2937585ae1e87cad951d3ee43fe.jpg"
"1716569397-346","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Appartement  à louer aux Almadies","https://www.dakarvente.com/annonce-23375-appartement-louer-aux-almadies.html","Appartement  à louer aux Almadies","700.000  FCFA","Almadies","media/annonces/pics/e6a9dd8dcf8c32dfb72a8ad770ce79ff.jpg"
"1716569400-347","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENTS À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-23376-appartements-louer-aux-almadies.html","APPARTEMENTS À LOUER AUX ALMADIES","700.000  FCFA","Almadies","media/annonces/pics/069f15cae206a370115c552d3c53e4c6.jpg"
"1716569403-348","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER AUX ALMADIES","https://www.dakarvente.com/annonce-23377-appartement-louer-aux-almadies.html","APPARTEMENT À LOUER AUX ALMADIES","500.000  FCFA","Almadies","media/annonces/pics/5b8324d3096b2dadeca7d348d1d0fedd.jpg"
"1716569407-349","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Studio meublé à louer au Cité Keur Gorgui","https://www.dakarvente.com/annonce-23460-studio-meubl-louer-au-cit-keur-gorgui.html","Studio meublé à louer au Cité Keur Gorgui","30.000  FCFA","Cité Keur Gorgui","media/annonces/pics/9c9fb8e00472b99959ae0ab55b43b31a.jpeg"
"1716569411-350","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT À LOUER À LA CITÉ KEUR GORGUI","https://www.dakarvente.com/annonce-23467-appartement-louer-la-cit-keur-gorgui.html","APPARTEMENT À LOUER À LA CITÉ KEUR GORGUI","650.000  FCFA","Cité Keur Gorgui","media/annonces/pics/a1cf3098927dc989c159bad0069eb678.jpeg"
"1716569415-351","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER AU VIRAGE","https://www.dakarvente.com/annonce-23468-appartement-a-louer-au-virage.html","APPARTEMENT A LOUER AU VIRAGE","650.000  FCFA","Yoff","media/annonces/pics/f574551274eb84a6ae3f07025e8f4ef9.jpg"
"1716569418-352","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER AU OUAKAM","https://www.dakarvente.com/annonce-23528-appartement-a-louer-au-ouakam.html","APPARTEMENT A LOUER AU OUAKAM","250.000  FCFA","Ouakam","media/annonces/pics/bd5aa7db57fab800bdc0050f4ffc97a5.jpg"
"1716569421-353","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER A OUAKAM","https://www.dakarvente.com/annonce-23539-appartement-a-louer-a-ouakam.html","APPARTEMENT A LOUER A OUAKAM","700.000  FCFA","Ouakam","media/annonces/pics/6640a21e13e87e9cbc67856e4786737b.jpg"
"1716569426-354","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT F4 A LOUER","https://www.dakarvente.com/annonce-23556-appartement-f4-a-louer.html","APPARTEMENT F4 A LOUER","600.000  FCFA","Yoff","media/annonces/pics/d041a92d5cf393fda12c09338d4cb506.jpg"
"1716569429-355","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-23563-appartement-a-louer.html","APPARTEMENT A LOUER","500.000  FCFA","Almadies","media/annonces/pics/a1e9ac2922ee0c15c2ad20b44da3bd4e.jpg"
"1716569433-356","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT A LOUER","https://www.dakarvente.com/annonce-23572-appartement-a-louer.html","APPARTEMENT A LOUER","550.000  FCFA","Almadies","media/annonces/pics/cd444aae06574ae79809841d06261966.jpg"
"1716569436-357","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","Location appartement","https://www.dakarvente.com/annonce-23639-location-appartement.html","Location appartement","295.000  FCFA","Mamelles","media/annonces/pics/cc8cdf3818fd07823ed68594f11501a3.jpg"
"1716569440-358","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMMENT À LOUER À OUAKAM","https://www.dakarvente.com/annonce-23640-appartemment-louer-ouakam.html","APPARTEMMENT À LOUER À OUAKAM","230.000  FCFA","Ouakam","media/annonces/pics/0f3de7547a238d070c79e7d3b0745cb2.jpg"
"1716569443-359","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMMENT À LOUER À NGOR","https://www.dakarvente.com/annonce-23641-appartemment-louer-ngor.html","APPARTEMMENT À LOUER À NGOR","350.000  FCFA","Ngor","media/annonces/pics/53f4887ded6fe95c441fb26adbd485ef.jpg"
"1716569447-360","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMMENT F4 À LOUER À MERMOZ","https://www.dakarvente.com/annonce-23642-appartemment-f4-louer-mermoz.html","APPARTEMMENT F4 À LOUER À MERMOZ","800.000  FCFA","Mermoz","media/annonces/pics/ac49ec6713d84105c07ee981be4d9a41.jpg"
"1716569451-361","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=18","APPARTEMENT F4  À LOUER AUX MARISTES","https://www.dakarvente.com/annonce-23643-appartement-f4-louer-aux-maristes.html","APPARTEMENT F4  À LOUER AUX MARISTES","380.000  FCFA","Almadies","media/annonces/pics/ccb8cb0b29e379677c65f618cd3a5106.jpg"
