web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716559700-778","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain titre foncier à vendre","https://www.dakarvente.com/annonce-18341-terrain-titre-foncier-vendre.html","Terrain titre foncier à vendre","12.000.000  FCFA","Rufisque","media/annonces/pics/df9b521d22c0a9cf804905329a80e218.jpeg"
"1716559705-779","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","VERGER DE MOINS DE 1 HA A VENDRE A BAMBILOR","https://www.dakarvente.com/annonce-18351-verger-de-moins-de-1-ha-a-vendre-a-bambilor.html","VERGER DE MOINS DE 1 HA A VENDRE A BAMBILOR","135.000.000  FCFA","Rufisque","media/annonces/pics/16fac481d2768a552264b9e71560bfa2.jpg"
"1716559709-780","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Vente Flash de 4 Parcelles à LANDOU sur l'autoroute à péage","https://www.dakarvente.com/annonce-18365-vente-flash-de-4-parcelles-landou-sur-l-autoroute-page.html","Vente Flash de 4 Parcelles à LANDOU sur l'autoroute à péage","1.200.000  FCFA","Sébikotane","media/annonces/pics/737cf772863a8ad00ecd2342d822d2e7.jpg"
"1716559713-781","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain titre foncier","https://www.dakarvente.com/annonce-18372-terrain-titre-foncier.html","Terrain titre foncier","12.000.000  FCFA","Rufisque","media/annonces/pics/ae7d1eb93c98128d8578c0688ec6720c.jpeg"
"1716559716-782","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrains 225 mètres carrés à Saly Joseph","https://www.dakarvente.com/annonce-18393-terrains-225-mtres-carrs-saly-joseph.html","Terrains 225 mètres carrés à Saly Joseph","4.500.000  FCFA","Saly","media/annonces/pics/6e758df178f10aef56de4617dd8a2176.jpeg"
"1716559720-783","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain 620 mètres carré","https://www.dakarvente.com/annonce-18397-terrain-620-mtres-carr.html","Terrain 620 mètres carré","22.000.000  FCFA","Saly","media/annonces/pics/832c72bfcc0a28c816d34e1c55167148.jpeg"
"1716559724-784","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Vente d'un terrain de 5000 m2","https://www.dakarvente.com/annonce-18403-vente-d-un-terrain-de-5000-m2.html","Vente d'un terrain de 5000 m2","85.000.000  FCFA","Diamniadio","media/annonces/pics/bd4b2914317fbba89814be8c4d34fe12.jpg"
"1716559727-785","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrains 300 mètres carrés à Saly Joseph","https://www.dakarvente.com/annonce-18405-terrains-300-mtres-carrs-saly-joseph.html","Terrains 300 mètres carrés à Saly Joseph","8.000.000  FCFA","Saly","media/annonces/pics/de2fe6ce88562c9e7a1be9d5f7f459e6.jpeg"
"1716559731-786","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain de 400 mètres carrés à Saly Mbambara","https://www.dakarvente.com/annonce-18407-terrain-de-400-mtres-carrs-saly-mbambara.html","Terrain de 400 mètres carrés à Saly Mbambara","15.000.000  FCFA","Saly","media/annonces/pics/9c7aec0e1797aebed28f0a8702473524.jpeg"
"1716559734-787","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain à vendre à Yene","https://www.dakarvente.com/annonce-18452-terrain-vendre-yene.html","Terrain à vendre à Yene","2.500.000  FCFA","Rufisque","img/nophoto.png"
"1716559738-788","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain 2000m2 Almadies","https://www.dakarvente.com/annonce-18495-terrain-2000m2-almadies.html","Terrain 2000m2 Almadies","2.147.483.647  FCFA","Almadies","media/annonces/pics/cc808b882f17f94beef5620f767a3339.jpg"
"1716559744-789","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-18555-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","15.500.000  FCFA","Saly","media/annonces/pics/1a6416b7da4fd079e9c0a1c9e2d61435.jpeg"
"1716559747-790","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","TERRAIN DE 30 HA TITRE FONCIER A VENDRE A FASS MBAO","https://www.dakarvente.com/annonce-18616-terrain-de-30-ha-titre-foncier-a-vendre-a-fass-mbao.html","TERRAIN DE 30 HA TITRE FONCIER A VENDRE A FASS MBAO","50.000  FCFA","Mbao","media/annonces/pics/d3c616303b69327c586b0117539d7122.jpg"
"1716559751-791","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","TERRAIN DE 15 HA DE T.F CLOTURE A VENDRE ENTRE YENNE ET MBOUR","https://www.dakarvente.com/annonce-18617-terrain-de-15-ha-de-tf-cloture-a-vendre-entre-yenne-et-mbour.html","TERRAIN DE 15 HA DE T.F CLOTURE A VENDRE ENTRE YENNE ET MBOUR","30.000  FCFA","Mbour","media/annonces/pics/1562f603ffecdcf324c1d3d66f8af37d.jpg"
"1716559754-792","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","TERRAIN DE 200 M² T.F A VENDRE A LA CITE MOURTADA","https://www.dakarvente.com/annonce-18628-terrain-de-200-m-tf-a-vendre-a-la-cite-mourtada.html","TERRAIN DE 200 M² T.F A VENDRE A LA CITE MOURTADA","65.000.000  FCFA","Amitié","media/annonces/pics/ce03ff45ae569c27e1bddca9cb76b840.jpg"
"1716559758-793","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain à vendre","https://www.dakarvente.com/annonce-18658-terrain-vendre.html","Terrain à vendre","1.200.000  FCFA","Almadies","media/annonces/pics/c0b68f08fc3dd4f4844f843f11efc841.jpg"
"1716559762-794","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","TERRAIN DE 2 HA TITRE FONCIER INDIVIDUEL A VENDRE ENTRE NDIAKHIRATE ET NIAGUE","https://www.dakarvente.com/annonce-18746-terrain-de-2-ha-titre-foncier-individuel-a-vendre-entre-ndiakhirate-et-niague.html","TERRAIN DE 2 HA TITRE FONCIER INDIVIDUEL A VENDRE ENTRE NDIAKHIRATE ET NIAGUE","25.000  FCFA","Rufisque","media/annonces/pics/00ef0fb7adee04486188e1b3a4d5387f.jpg"
"1716559765-795","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=30","Terrain 9000 mètres carrés à Ndiorokh","https://www.dakarvente.com/annonce-18754-terrain-9000-mtres-carrs-ndiorokh.html","Terrain 9000 mètres carrés à Ndiorokh","14.000  FCFA","Mbour","media/annonces/pics/0fac9f2d4992926a9c5e6ae5944bc284.jpeg"
"1716559777-796","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain de 300 mètres carré à Saly","https://www.dakarvente.com/annonce-18766-terrain-de-300-mtres-carr-saly.html","Terrain de 300 mètres carré à Saly","10.500.000  FCFA","Saly","media/annonces/pics/e3ec9557e009295a7d81bac057fbe6df.jpeg"
"1716559782-797","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 2 HA 378 M² CLOTURE ET BAIL A VENDRE A NOFLAYE","https://www.dakarvente.com/annonce-18769-terrain-de-2-ha-378-m-cloture-et-bail-a-vendre-a-noflaye.html","TERRAIN DE 2 HA 378 M² CLOTURE ET BAIL A VENDRE A NOFLAYE","25.000  FCFA","Rufisque","media/annonces/pics/b6303f539addd5014ad8161cb3f2c652.jpg"
"1716559785-798","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Ouest foire","https://www.dakarvente.com/annonce-18775-terrain-vendre-ouest-foire.html","Terrain à vendre à Ouest foire","55.000.000  FCFA","Dakar","media/annonces/pics/a45e7ba9867e279ece06f94c03053a62.jpg"
"1716559789-799","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain a vendre aux Almadies","https://www.dakarvente.com/annonce-18778-terrain-a-vendre-aux-almadies.html","Terrain a vendre aux Almadies","80.000.000  FCFA","Point E","media/annonces/pics/972b2e90399c221d19ad9484889740c8.jpg"
"1716559793-800","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Soprim","https://www.dakarvente.com/annonce-18781-terrain-vendre-soprim.html","Terrain à vendre à Soprim","45.000.000  FCFA","Dakar","media/annonces/pics/fc7300f1de3c08495ccc841384902d4e.jpg"
"1716559797-801","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre derrière le Golf de Saly","https://www.dakarvente.com/annonce-18787-terrain-vendre-derrire-le-golf-de-saly.html","Terrain à vendre derrière le Golf de Saly","23.000.000  FCFA","Point E","media/annonces/pics/5ba551a7ad1e078522a285f74feb4814.jpeg"
"1716559801-802","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Fann Hock","https://www.dakarvente.com/annonce-18788-terrain-vendre-fann-hock.html","Terrain à vendre à Fann Hock","300.000.000  FCFA","Dakar","media/annonces/pics/ef55ea81cbc6563da3a79032526e7492.png"
"1716559804-803","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrains à vendre à Déni Guédji Nord","https://www.dakarvente.com/annonce-18789-terrains-vendre-dni-gudji-nord.html","Terrains à vendre à Déni Guédji Nord","4.000.000  FCFA","Lac rose","media/annonces/pics/fd6039252f6d03d906fac25fe59b127e.jpg"
"1716559808-804","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Keur Massar","https://www.dakarvente.com/annonce-18791-terrain-vendre-keur-massar.html","Terrain à vendre à Keur Massar","45.000.000  FCFA","Keur Massar","media/annonces/pics/c7da5094f3cb4526f51451bbe0e26386.jpg"
"1716559811-805","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Vente de terrains","https://www.dakarvente.com/annonce-18809-vente-de-terrains.html","Vente de terrains","5.000.000  FCFA","Diamniadio","img/nophoto.png"
"1716559815-806","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain 5000 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-18825-terrain-5000-mtres-carrs-ngurigne.html","Terrain 5000 mètres carrés à Nguérigne","14.000  FCFA","Mbour","media/annonces/pics/cd6ae0facb7701bf54f8f9388e5bc30f.jpeg"
"1716559820-807","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain 3000 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-18853-terrain-3000-mtres-carrs-ngurigne.html","Terrain 3000 mètres carrés à Nguérigne","14.000  FCFA","Mbour","media/annonces/pics/48a22020463602185e1f88c64ff7c583.jpeg"
"1716559824-808","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Sindia Baobab","https://www.dakarvente.com/annonce-18914-terrain-vendre-sindia-baobab.html","Terrain à vendre à Sindia Baobab","5.000.000  FCFA","Mbour","img/nophoto.png"
"1716559827-809","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain 300m2 à Mbodiene","https://www.dakarvente.com/annonce-18972-terrain-300m2-mbodiene.html","Terrain 300m2 à Mbodiene","6.000.000  FCFA","Mbour","media/annonces/pics/41f2b5a388008adc5f066d11af91604d.jpeg"
"1716559854-810","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","A VENDRE TERRAIN TF 160 m2 A ZAC MBAO","https://www.dakarvente.com/annonce-18978-a-vendre-terrain-tf-160-m2-a-zac-mbao.html","A VENDRE TERRAIN TF 160 m2 A ZAC MBAO","22.000.000  FCFA","Mbao","media/annonces/pics/c4b7a1a4bdd55931f78b24a5586763fb.jpg"
"1716559857-811","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 300 M2 ANGLE A VENDRE A DIASS","https://www.dakarvente.com/annonce-18999-terrain-de-300-m2-angle-a-vendre-a-diass.html","TERRAIN DE 300 M2 ANGLE A VENDRE A DIASS","3.000.000  FCFA","Dakar","media/annonces/pics/cb2542235b5cfd4dac80efb781539e6f.jpeg"
"1716559861-812","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAINS A VENDRE A KEUR MASSAR","https://www.dakarvente.com/annonce-19060-terrains-a-vendre-a-keur-massar.html","TERRAINS A VENDRE A KEUR MASSAR","9.000.000  FCFA","Keur Massar","media/annonces/pics/48cde57cebc63cc4bc83cfc55f773679.jpg"
"1716559865-813","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Keur Massar","https://www.dakarvente.com/annonce-19096-terrain-vendre-keur-massar.html","Terrain à vendre à Keur Massar","45.000.000  FCFA","Dakar","media/annonces/pics/592cf2b7a922a49cc442bcfc90fd01e1.jpeg"
"1716559868-814","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Fann Hock","https://www.dakarvente.com/annonce-19106-terrain-vendre-fann-hock.html","Terrain à vendre à Fann Hock","300.000.000  FCFA","Dakar","media/annonces/pics/90eda21f126d34d90c016a2442ef46d2.jpg"
"1716559871-815","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Saly","https://www.dakarvente.com/annonce-19107-terrain-vendre-saly.html","Terrain à vendre à Saly","23.000.000  FCFA","Dakar","media/annonces/pics/106da99bc95de630eee3c12ed8db758c.jpg"
"1716559875-816","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Ngor","https://www.dakarvente.com/annonce-19108-terrain-vendre-ngor.html","Terrain à vendre à Ngor","80.000.000  FCFA","Dakar","media/annonces/pics/00e3c5df970914a46148eca5b6fb1e91.jpg"
"1716559878-817","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Ouest Foire","https://www.dakarvente.com/annonce-19109-terrain-vendre-ouest-foire.html","Terrain à vendre à Ouest Foire","55.000.000  FCFA","Dakar","media/annonces/pics/785fa0704069fecce8f349e502c36f4c.png"
"1716559883-818","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain 14600 mètres carrés à vendre à Nguékhokh","https://www.dakarvente.com/annonce-19248-terrain-14600-mtres-carrs-vendre-ngukhokh.html","Terrain 14600 mètres carrés à vendre à Nguékhokh","42.000.000  FCFA","Mbour","media/annonces/pics/fea4acd7f109e1828c694d8a05be2dde.jpg"
"1716559891-819","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain 1 hectare à Nguérigne","https://www.dakarvente.com/annonce-19317-terrain-1-hectare-ngurigne.html","Terrain 1 hectare à Nguérigne","26.000.000  FCFA","Mbour","media/annonces/pics/c65ee2b9d7a9c51325ad3fdb1fa7ba9e.jpg"
"1716559894-820","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain de 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-19323-terrain-de-300-mtres-carrs-saly.html","Terrain de 300 mètres carrés à Saly","16.500.000  FCFA","Mbour","media/annonces/pics/f5d69bb1032afbcb900f0551d9dc4033.jpg"
"1716559897-821","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 237 M2 A VENDRE A KEUR MASSAR","https://www.dakarvente.com/annonce-19326-terrain-de-237-m2-a-vendre-a-keur-massar.html","TERRAIN DE 237 M2 A VENDRE A KEUR MASSAR","18.000.000  FCFA","Keur Massar","media/annonces/pics/df3b8e8fb22d8f011835d49e6a89dd81.jpg"
"1716559901-822","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 150 M2 A VENDRE A KEUR MASSAR","https://www.dakarvente.com/annonce-19327-terrain-de-150-m2-a-vendre-a-keur-massar.html","TERRAIN DE 150 M2 A VENDRE A KEUR MASSAR","10.000.000  FCFA","Keur Massar","media/annonces/pics/88fe20d0e55ae66a3a66791d011297f4.jpg"
"1716559904-823","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à Vendre au centre Ville","https://www.dakarvente.com/annonce-19351-terrain-vendre-au-centre-ville.html","Terrain à Vendre au centre Ville","800.000.000  FCFA","Dakar","media/annonces/pics/84032e8d68aaed99f52540b884615beb.jpeg"
"1716559907-824","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Villa à vendre au Point E","https://www.dakarvente.com/annonce-19352-villa-vendre-au-point-e.html","Villa à vendre au Point E","","Dakar","media/annonces/pics/21e48a6b08e6bdc809b44049d8c08909.jpg"
"1716559911-825","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Parcelles de 150 m2 accessibles à Déni Birame proche du prolongement de la VDN","https://www.dakarvente.com/annonce-19565-parcelles-de-150-m2-accessibles-dni-birame-proche-du-prolongement-de-la-vdn.html","Parcelles de 150 m2 accessibles à Déni Birame proche du prolongement de la VDN","2.000.000  FCFA","Rufisque","media/annonces/pics/33a7998ea219b588297b69e9deef2238.jpeg"
"1716559914-826","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 300 M2 ANGLE A VENDRE A DIASS","https://www.dakarvente.com/annonce-19606-terrain-de-300-m2-angle-a-vendre-a-diass.html","TERRAIN DE 300 M2 ANGLE A VENDRE A DIASS","3.000.000  FCFA","Keur Massar","media/annonces/pics/aa0ac6d708594df29d0a8768b0cb5d38.jpeg"
"1716559918-827","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 231 M2 BAIL A VENDRE A KEUR MASSAR","https://www.dakarvente.com/annonce-19622-terrain-de-231-m2-bail-a-vendre-a-keur-massar.html","TERRAIN DE 231 M2 BAIL A VENDRE A KEUR MASSAR","18.000.000  FCFA","Keur Massar","media/annonces/pics/82192cc6c83bad29b9561ebbc3d3edbe.jpg"
"1716559921-828","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN  DE 300 M2 ANGLE A VENDRE A DIASS","https://www.dakarvente.com/annonce-19637-terrain-de-300-m2-angle-a-vendre-a-diass.html","TERRAIN  DE 300 M2 ANGLE A VENDRE A DIASS","3.000.000  FCFA","Dakar","media/annonces/pics/3cd98ebf4d6ad72c10f300e8f0d173f1.jpeg"
"1716559938-829","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain TF à vendre","https://www.dakarvente.com/annonce-19657-terrain-tf-vendre.html","Terrain TF à vendre","95.000.000  FCFA","Thiès","media/annonces/pics/d622b0f8c1f5a951c27318974e7408c3.jpeg"
"1716559943-830","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","CHAMP MANGUIERS DE 3 HA T.F A VENDRE A NOFLAYE","https://www.dakarvente.com/annonce-19697-champ-manguiers-de-3-ha-tf-a-vendre-a-noflaye.html","CHAMP MANGUIERS DE 3 HA T.F A VENDRE A NOFLAYE","25.000  FCFA","Rufisque","media/annonces/pics/0b518990c09c91bd5fca058611edcfe2.jpg"
"1716559947-831","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","TERRAIN DE 200 M2 ANGLE A VENDRE A OUEST FOIRE","https://www.dakarvente.com/annonce-19698-terrain-de-200-m2-angle-a-vendre-a-ouest-foire.html","TERRAIN DE 200 M2 ANGLE A VENDRE A OUEST FOIRE","90.000.000  FCFA","Ouest Foire","media/annonces/pics/bab09f0131f5d535d50b2c7fe486d437.jpeg"
"1716559950-832","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","DES TERRAINS DE 150 M2 (2 HECATRES) A VENDRE A BAMBILOR","https://www.dakarvente.com/annonce-19699-des-terrains-de-150-m2-2-hecatres-a-vendre-a-bambilor.html","DES TERRAINS DE 150 M2 (2 HECATRES) A VENDRE A BAMBILOR","2.500.000  FCFA","Dakar","media/annonces/pics/3fba1a906c66cd77b884ca2b87b70b01.jpeg"
"1716559954-833","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain de 5492m2 à Rufisque","https://www.dakarvente.com/annonce-19717-terrain-de-5492m2-rufisque.html","Terrain de 5492m2 à Rufisque","900.000.000  FCFA","Rufisque","media/annonces/pics/3ec6b96cf14cc7d4f6b45ff537470151.jpeg"
"1716559958-834","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain à vendre à Ngor Almadies","https://www.dakarvente.com/annonce-19746-terrain-vendre-ngor-almadies.html","Terrain à vendre à Ngor Almadies","500.000.000  FCFA","Dakar","media/annonces/pics/1cbe9aa32cf50c777f48288ecb1c1cb8.jpg"
"1716559961-835","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","2 terrains collés à MBEYE/LAC ROSE","https://www.dakarvente.com/annonce-19820-2-terrains-colls-mbeye-lac-rose.html","2 terrains collés à MBEYE/LAC ROSE","2.500.000  FCFA","Lac rose","media/annonces/pics/7b89551d9f142ae9939e2fe7cf68dfbc.jpg"
"1716559965-836","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=29","Terrain de 1200 mètres carrés à Saly","https://www.dakarvente.com/annonce-19870-terrain-de-1200-mtres-carrs-saly.html","Terrain de 1200 mètres carrés à Saly","70.000.000  FCFA","Saly","media/annonces/pics/445fc116cff13d31f0d32bf0d8df9923.jpg"
"1716559977-837","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain de 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-19875-terrain-de-600-mtres-carrs-saly.html","Terrain de 600 mètres carrés à Saly","35.000.000  FCFA","Saly","media/annonces/pics/c06f1936071a93eb0ce2d7bd325ca8e6.jpg"
"1716559982-838","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain à vendre 180m2 à Yenne kao non loin de la mer","https://www.dakarvente.com/annonce-19880-terrain-vendre-180m2-yenne-kao-non-loin-de-la-mer.html","Terrain à vendre 180m2 à Yenne kao non loin de la mer","1.650.000  FCFA","Rufisque","media/annonces/pics/0dcbf46190dcbb971071b2d33d0ccca2.jpg"
"1716559986-839","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","TERRAIN ANGLE EN FONDATION A VENDRE ENTREE COMICO BAMBILOR","https://www.dakarvente.com/annonce-19892-terrain-angle-en-fondation-a-vendre-entree-comico-bambilor.html","TERRAIN ANGLE EN FONDATION A VENDRE ENTREE COMICO BAMBILOR","13.000.000  FCFA","Rufisque","media/annonces/pics/1482dddeac5a1a67d1e02a0580d45fda.jpg"
"1716559990-840","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain de 2 hectares à Mbour","https://www.dakarvente.com/annonce-19910-terrain-de-2-hectares-mbour.html","Terrain de 2 hectares à Mbour","10.500.000  FCFA","Mbour","media/annonces/pics/eb3a7506a2585259516c0bea978186ea.jpg"
"1716559994-841","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain de 900 mètres carrés à Mbour","https://www.dakarvente.com/annonce-19920-terrain-de-900-mtres-carrs-mbour.html","Terrain de 900 mètres carrés à Mbour","3.000.000  FCFA","Mbour","media/annonces/pics/2cc8532f48b76ee956bb57899f9df230.jpg"
"1716560002-842","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain à vendre Bargny","https://www.dakarvente.com/annonce-19930-terrain-vendre-bargny.html","Terrain à vendre Bargny","11.000.000  FCFA","Dakar","media/annonces/pics/827a886239b1551be456c1a2370a2930.jpg"
"1716560009-843","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","TERRAIN DE 300 M2 A VENDRE A DIASS","https://www.dakarvente.com/annonce-19984-terrain-de-300-m2-a-vendre-a-diass.html","TERRAIN DE 300 M2 A VENDRE A DIASS","3.000.000  FCFA","Dakar","media/annonces/pics/053a008995ec21165f1fbb1ee7657f35.jpeg"
"1716560013-844","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain à vendre à la Patte d'Oie","https://www.dakarvente.com/annonce-20024-terrain-vendre-la-patte-d-oie.html","Terrain à vendre à la Patte d'Oie","110.000.000  FCFA","Patte d'Oie","media/annonces/pics/4bba7d3f3d6916dd278d42922ffac585.jpg"
"1716560016-845","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","TERRAIN ANGLE DE 160 M² FONDATION R+3 A VENDRE A ZAC MBAO","https://www.dakarvente.com/annonce-20132-terrain-angle-de-160-m-fondation-r-3-a-vendre-a-zac-mbao.html","TERRAIN ANGLE DE 160 M² FONDATION R+3 A VENDRE A ZAC MBAO","27.000.000  FCFA","Mbao","media/annonces/pics/a84209aee1c1b506a3c5e4c3cc715191.jpg"
"1716560020-846","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain 1 hectare à Mbour","https://www.dakarvente.com/annonce-20149-terrain-1-hectare-mbour.html","Terrain 1 hectare à Mbour","5.000.000  FCFA","Mbour","media/annonces/pics/b0774449954d46fe5f2db399d79a009b.jpg"
"1716560026-847","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain de 15700m2 à vendre","https://www.dakarvente.com/annonce-20165-terrain-de-15700m2-vendre.html","Terrain de 15700m2 à vendre","282.600.000  FCFA","Ngaparou","media/annonces/pics/264188b123777ebd14b3b8e38eea2407.jpeg"
"1716560031-848","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain de 9000 mètres carrés à Mbour","https://www.dakarvente.com/annonce-20236-terrain-de-9000-mtres-carrs-mbour.html","Terrain de 9000 mètres carrés à Mbour","3.000.000  FCFA","Mbour","media/annonces/pics/be729e57dc7d776814e1bbfac549b18d.jpg"
"1716560035-849","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain de 1200 mètres carrés à Malicounda Ngogom","https://www.dakarvente.com/annonce-20248-terrain-de-1200-mtres-carrs-malicounda-ngogom.html","Terrain de 1200 mètres carrés à Malicounda Ngogom","11.000.000  FCFA","Mbour","media/annonces/pics/d1ff909509ff0c650f5a073ed13e7146.jpg"
"1716560039-850","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain à vendre à la cité grand MBAO","https://www.dakarvente.com/annonce-20269-terrain-vendre-la-cit-grand-mbao.html","Terrain à vendre à la cité grand MBAO","30.000.000  FCFA","Mbao","media/annonces/pics/e784365486e050e553336f90ba220f29.jpg"
"1716560043-851","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","UN CHAMPS DE 2 HA DELIBERATION A VENDRE A NDOYENNE PEULH","https://www.dakarvente.com/annonce-20273-un-champs-de-2-ha-deliberation-a-vendre-a-ndoyenne-peulh.html","UN CHAMPS DE 2 HA DELIBERATION A VENDRE A NDOYENNE PEULH","2.500  FCFA","Sébikotane","media/annonces/pics/61a1cddcda352bc03873bc50a3c5e64c.jpg"
"1716560046-852","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=28","Terrain à vendre à Fann Corniche","https://www.dakarvente.com/annonce-20275-terrain-vendre-fann-corniche.html","Terrain à vendre à Fann Corniche","1.100.000.000  FCFA","Fann","media/annonces/pics/afb1cd188fa9376e49fbf4a754b5333e.jpg"
