web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,images-src
"1716571975-206","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Studio à louer","https://www.dakarvente.com/annonce-36871-studio-louer.html","Studio à louer","200.000  FCFA","Ngor","media/annonces/pics/e1e08344ab84cc3243908112be2a2546.jpeg"
"1716571978-207","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement meublé","https://www.dakarvente.com/annonce-36951-appartement-meubl.html","Appartement meublé","75.000  FCFA","Almadies","media/annonces/pics/f17dcf51d719838b4048522de9022bb5.jpg"
"1716571982-208","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement penthouse","https://www.dakarvente.com/annonce-36988-appartement-penthouse.html","Appartement penthouse","5  FCFA","Almadies","media/annonces/pics/e062fda7dff1471b18a323d2ec49720e.jpg"
"1716571985-209","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement à louer","https://www.dakarvente.com/annonce-37254-appartement-louer.html","Appartement à louer","600.000  FCFA","Mamelles","img/nophoto.png"
"1716571989-210","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement   à louer","https://www.dakarvente.com/annonce-37255-appartement-louer.html","Appartement   à louer","316.000  FCFA","Almadies","img/nophoto.png"
"1716571992-211","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Studio disponible aux almadies","https://www.dakarvente.com/annonce-37273-studio-disponible-aux-almadies.html","Studio disponible aux almadies","275.000  FCFA","Almadies","img/nophoto.png"
"1716571997-212","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Studio disponible aux almadies","https://www.dakarvente.com/annonce-37409-studio-disponible-aux-almadies.html","Studio disponible aux almadies","300.000  FCFA","Almadies","img/nophoto.png"
"1716572005-213","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","A louer appartement spacieux près de la plage","https://www.dakarvente.com/annonce-37503-a-louer-appartement-spacieux-prs-de-la-plage.html","A louer appartement spacieux près de la plage","155.000  FCFA","Mbao","media/annonces/pics/535c3d4fcc1bd2fcc9c7e6c6cc17d7cc.jpg"
"1716572009-214","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement","https://www.dakarvente.com/annonce-37504-appartement.html","Appartement","1.100.000  FCFA","Almadies","img/nophoto.png"
"1716572013-215","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement","https://www.dakarvente.com/annonce-37505-appartement.html","Appartement","400.000  FCFA","Ngor","img/nophoto.png"
"1716572016-216","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement  vide de 3 chambres salon","https://www.dakarvente.com/annonce-37557-appartement-vide-de-3-chambres-salon.html","Appartement  vide de 3 chambres salon","316.000  FCFA","Almadies","img/nophoto.png"
"1716572020-217","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement neuf très joli à louer ouest foire","https://www.dakarvente.com/annonce-37621-appartement-neuf-trs-joli-louer-ouest-foire.html","Appartement neuf très joli à louer ouest foire","250.000  FCFA","Ouest Foire","media/annonces/pics/ce1def17dff66f03efe803a84b3b1889.jpeg"
"1716572023-218","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement neuf en phase de finition à louer à ouest foire","https://www.dakarvente.com/annonce-37662-appartement-neuf-en-phase-de-finition-louer-ouest-foire.html","Appartement neuf en phase de finition à louer à ouest foire","230.000  FCFA","Ouest Foire","media/annonces/pics/1cdce8005ba1892b9620b9a34f2865b8.jpeg"
"1716572028-219","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Apartement de 2 chambres  salon","https://www.dakarvente.com/annonce-37832-apartement-de-2-chambres-salon.html","Apartement de 2 chambres  salon","325.000  FCFA","Almadies","img/nophoto.png"
"1716572031-220","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","STUDIO A LOUER AUX PARCELLES ASSAINIES UNITE 5","https://www.dakarvente.com/annonce-37861-studio-a-louer-aux-parcelles-assainies-unite-5.html","STUDIO A LOUER AUX PARCELLES ASSAINIES UNITE 5","150.000  FCFA","Parcelles assainies","media/annonces/pics/ca5b3f8e0c4dda2d5d0e8a65233ccddf.jpg"
"1716572035-221","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","BEL APPARTEMENT A LOUER A CITE KEUR GORGUI","https://www.dakarvente.com/annonce-37863-bel-appartement-a-louer-a-cite-keur-gorgui.html","BEL APPARTEMENT A LOUER A CITE KEUR GORGUI","800.000  FCFA","Dakar","media/annonces/pics/4c90c5fc97070ae58bd0f9e9a6981bc6.jpeg"
"1716572038-222","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Studio à louer","https://www.dakarvente.com/annonce-37913-studio-louer.html","Studio à louer","300.000  FCFA","Almadies","img/nophoto.png"
"1716572042-223","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Studio séparé standing à louer à ouest foire au 3eme étage","https://www.dakarvente.com/annonce-38059-studio-spar-standing-louer-ouest-foire-au-3eme-tage.html","Studio séparé standing à louer à ouest foire au 3eme étage","200.000  FCFA","Ouest Foire","media/annonces/pics/4b6347a89405bdf441c50618adcad249.jpeg"
"1716572045-224","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement à louer","https://www.dakarvente.com/annonce-38366-appartement-louer.html","Appartement à louer","900.000  FCFA","Mamelles","media/annonces/pics/2af4a8eade43625992d8ba30332fc70d.jpeg"
"1716572049-225","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement à louer","https://www.dakarvente.com/annonce-38376-appartement-louer.html","Appartement à louer","900.000  FCFA","Mamelles","media/annonces/pics/0422758fb5cb83f23c7169b216d245a0.jpeg"
"1716572052-226","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Apartement  waterfront à louer","https://www.dakarvente.com/annonce-38377-apartement-waterfront-louer.html","Apartement  waterfront à louer","3.500.000  FCFA","Mermoz","img/nophoto.png"
"1716572058-227","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement neuf f4 à louer ouest foire au 2eme étage","https://www.dakarvente.com/annonce-38378-appartement-neuf-f4-louer-ouest-foire-au-2eme-tage.html","Appartement neuf f4 à louer ouest foire au 2eme étage","300.000  FCFA","Ouest Foire","media/annonces/pics/54daf19d04c8467b5c30bdbc96e8e100.jpeg"
"1716572063-228","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement à louer","https://www.dakarvente.com/annonce-38482-appartement-louer.html","Appartement à louer","500.000  FCFA","Almadies","media/annonces/pics/2bf275a453924018102fbe1a0ecb537e.jpg"
"1716572083-229","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","BEAU DUPLEX À LOUER","https://www.dakarvente.com/annonce-38625-beau-duplex-louer.html","BEAU DUPLEX À LOUER","800.000  FCFA","Liberté 6","media/annonces/pics/0c59b2ed9a74fb5da1ce1a3cc06189e9.jpg"
"1716572093-230","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","BEAU  DUPLEX À LOUER À LA CITÉ MOURTADA","https://www.dakarvente.com/annonce-38626-beau-duplex-louer-la-cit-mourtada.html","BEAU  DUPLEX À LOUER À LA CITÉ MOURTADA","750.000  FCFA","Dakar","media/annonces/pics/c8185bf9f51ae72d89299305acd4da71.jpg"
"1716572113-231","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","UN JOLI DUPLEX À LOUER À LA CITÉ C.P.I","https://www.dakarvente.com/annonce-38627-un-joli-duplex-louer-la-cit-cpi.html","UN JOLI DUPLEX À LOUER À LA CITÉ C.P.I","800.000  FCFA","Dakar","media/annonces/pics/fbdf850cef23013a536b325086372c21.jpg"
"1716572118-232","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","UN JOLI APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-38659-un-joli-appartement-louer.html","UN JOLI APPARTEMENT À LOUER","550.000  FCFA","Almadies","media/annonces/pics/2f234803c4a8aa4c50a6c3f4f4195d51.jpg"
"1716572121-233","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Studio meublé","https://www.dakarvente.com/annonce-38738-studio-meubl.html","Studio meublé","30.000  FCFA","Almadies","media/annonces/pics/ead69a1063aa5a651b61bfa030ed326c.jpeg"
"1716572124-234","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement à louer","https://www.dakarvente.com/annonce-38957-appartement-louer.html","Appartement à louer","210.000  FCFA","Rufisque","media/annonces/pics/2f079ff6a321a059b6d954d5758a7208.jpg"
"1716572128-235","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","UN JOLI APPARTEMENT À LOUER NEUF","https://www.dakarvente.com/annonce-38986-un-joli-appartement-louer-neuf.html","UN JOLI APPARTEMENT À LOUER NEUF","500.000  FCFA","Almadies","media/annonces/pics/de0998f2eccf505262a4c62a1dbeca57.jpg"
"1716572132-236","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement F3 à louer aux mamelles","https://www.dakarvente.com/annonce-39015-appartement-f3-louer-aux-mamelles.html","Appartement F3 à louer aux mamelles","350.000  FCFA","Mamelles","media/annonces/pics/73a09f612cbe1fdbc6e65b0154ed2fa2.jpeg"
"1716572136-237","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement moderne à louer aux mamelles","https://www.dakarvente.com/annonce-39016-appartement-moderne-louer-aux-mamelles.html","Appartement moderne à louer aux mamelles","300.000  FCFA","Mamelles","media/annonces/pics/fb4489c4049c2bb1ac7c4102406f794d.jpeg"
"1716572139-238","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement F4 à louer non loin du monument","https://www.dakarvente.com/annonce-39017-appartement-f4-louer-non-loin-du-monument.html","Appartement F4 à louer non loin du monument","325.000  FCFA","Mamelles","media/annonces/pics/691e5bea512a9031801e0d215daef765.jpeg"
"1716572145-239","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","location appartement","https://www.dakarvente.com/annonce-39136-location-appartement.html","location appartement","850.000  FCFA","Almadies","media/annonces/pics/54494275e1747e67bce6e48f662b0563.jpg"
"1716572152-240","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","APPARTEMENT F3","https://www.dakarvente.com/annonce-39298-appartement-f3.html","APPARTEMENT F3","25.000  FCFA","Keur Massar","media/annonces/pics/c9acd7ca943fb4967f2eb9b9fb021f3c.jpg"
"1716572157-241","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","LOCATION APPARTEMENT - STUDIO","https://www.dakarvente.com/annonce-39380-location-appartement-studio.html","LOCATION APPARTEMENT - STUDIO","525  FCFA","Sacré Coeur","img/nophoto.png"
"1716572162-242","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","APPARTEMENT","https://www.dakarvente.com/annonce-39381-appartement.html","APPARTEMENT","350  FCFA","Sacré Coeur","media/annonces/pics/40ea615f4302c08f196effff50b58cfc.jpg"
"1716572166-243","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","STUDIO","https://www.dakarvente.com/annonce-39382-studio.html","STUDIO","175  FCFA","Sacré Coeur","media/annonces/pics/ebd14ff3a80c0ed6b58efcc763d46920.jpg"
"1716572171-244","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement neuf à louer","https://www.dakarvente.com/annonce-39394-appartement-neuf-louer.html","Appartement neuf à louer","500.000  FCFA","Mermoz","media/annonces/pics/0062f035f667ff75e496a64991163ef0.jpeg"
"1716572175-245","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=8","Appartement à louer","https://www.dakarvente.com/annonce-39397-appartement-louer.html","Appartement à louer","650.000  FCFA","Mermoz","media/annonces/pics/97765a118cfec3f6397d3be8c184c119.jpeg"
"1716572189-246","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","UN JOLI APPARTEMENT À LOUER","https://www.dakarvente.com/annonce-39550-un-joli-appartement-louer.html","UN JOLI APPARTEMENT À LOUER","600.000  FCFA","Ngor","media/annonces/pics/391b2de2c5d5cb3b52269f3faa3167a6.jpg"
"1716572194-247","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","A LOUER UN DUPLEX A GIBRALTAR","https://www.dakarvente.com/annonce-39637-a-louer-un-duplex-a-gibraltar.html","A LOUER UN DUPLEX A GIBRALTAR","500.000  FCFA","Plateau","media/annonces/pics/f22e2b34989d07cfc9193620134b4a74.jpg"
"1716572199-248","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartements à louer","https://www.dakarvente.com/annonce-39643-appartements-louer.html","Appartements à louer","45.000.000  FCFA","Fann","media/annonces/pics/a9b7d928eb59878399feacf38a8ead9d.jpg"
"1716572203-249","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-39684-appartement-louer.html","Appartement à louer","250.000  FCFA","Liberté 6","img/nophoto.png"
"1716572207-250","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement F3 aux Mamelles","https://www.dakarvente.com/annonce-39689-appartement-f3-aux-mamelles.html","Appartement F3 aux Mamelles","350.000  FCFA","Mamelles","media/annonces/pics/54c727b2d04617d74cbe8a1735850374.jpg"
"1716572212-251","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement F4 grand standing aux mamelles","https://www.dakarvente.com/annonce-39691-appartement-f4-grand-standing-aux-mamelles.html","Appartement F4 grand standing aux mamelles","600.000  FCFA","Mamelles","media/annonces/pics/09effd79994d87e834abf71eb60cbd89.jpg"
"1716572216-252","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-39694-appartement-louer.html","Appartement à louer","300.000  FCFA","Liberté 6","media/annonces/pics/b1c15ce4bd3d528d2f93f34a7a95c1fe.jpeg"
"1716572221-253","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-39697-appartement-louer.html","Appartement à louer","250.000  FCFA","Liberté 6","media/annonces/pics/e1b757d68c9052d4a839436ac3495ac9.jpeg"
"1716572225-254","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","F5 à louer aux mamelles","https://www.dakarvente.com/annonce-39709-f5-louer-aux-mamelles.html","F5 à louer aux mamelles","400.000  FCFA","Mamelles","media/annonces/pics/ef90fa12b1930b1d10364280cf4af6bd.jpg"
"1716572229-255","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement F4 à louer à pikine","https://www.dakarvente.com/annonce-39710-appartement-f4-louer-pikine.html","Appartement F4 à louer à pikine","200.000  FCFA","Pikine","media/annonces/pics/0a2e429fffaa6797939f7670f71e5086.jpg"
"1716572235-256","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Villa à louer","https://www.dakarvente.com/annonce-39840-villa-louer.html","Villa à louer","550.000  FCFA","Liberté 6","media/annonces/pics/d64287236a3c5cf8cc71a8fe556fc9bf.png"
"1716572240-257","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement F4 haut standing mamelles aviation","https://www.dakarvente.com/annonce-39860-appartement-f4-haut-standing-mamelles-aviation.html","Appartement F4 haut standing mamelles aviation","800.000  FCFA","Mamelles","media/annonces/pics/786898508a7ddb45966b24de3996d264.jpg"
"1716572245-258","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","duplex luxueux a usage de bureau","https://www.dakarvente.com/annonce-39968-duplex-luxueux-a-usage-de-bureau.html","duplex luxueux a usage de bureau","2.000.000  FCFA","Cité Keur Gorgui","media/annonces/pics/ae8e427d56e8bd1cf9fe919af3457efe.jpg"
"1716572249-259","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement F4 pour bureau keur goor gui","https://www.dakarvente.com/annonce-39969-appartement-f4-pour-bureau-keur-goor-gui.html","appartement F4 pour bureau keur goor gui","750.000  FCFA","Cité Keur Gorgui","media/annonces/pics/217346a03061ec2dc6e86ef626735e8f.jpg"
"1716572253-260","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","studio à louer","https://www.dakarvente.com/annonce-40090-studio-louer.html","studio à louer","250.000  FCFA","VDN","media/annonces/pics/77ff90b84d356f2aa4ab857bc06e6716.jpeg"
"1716572257-261","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf à louer","https://www.dakarvente.com/annonce-40091-appartement-neuf-louer.html","Appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/471a520c00c6f6e8ec1bb8081a69eb93.jpeg"
"1716572261-262","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement à louer","https://www.dakarvente.com/annonce-40094-appartement-louer.html","appartement à louer","350.000  FCFA","VDN","media/annonces/pics/49fe9d911a76a6c9de957cc70b6a6151.jpeg"
"1716572266-263","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf à louer","https://www.dakarvente.com/annonce-40155-appartement-neuf-louer.html","Appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/c7c3a9905b6f03bad212d74a2df45093.jpeg"
"1716572270-264","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf à louer","https://www.dakarvente.com/annonce-40239-appartement-neuf-louer.html","Appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/26fdbfd93bcedab169a42022b6ff4e01.jpeg"
"1716572274-265","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf à louer","https://www.dakarvente.com/annonce-40240-appartement-neuf-louer.html","Appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/9e73023f5ec5421ac9a0dc51e5095cd1.jpeg"
"1716572278-266","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Studio moderne à louer aux mamelles","https://www.dakarvente.com/annonce-40280-studio-moderne-louer-aux-mamelles.html","Studio moderne à louer aux mamelles","336.000  FCFA","Mamelles","media/annonces/pics/ab0fc68931a1d95c2696e58860b422ef.jpg"
"1716572282-267","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement F3 a louer aux mamelles","https://www.dakarvente.com/annonce-40281-appartement-f3-a-louer-aux-mamelles.html","Appartement F3 a louer aux mamelles","475.000  FCFA","Mamelles","media/annonces/pics/8658ab8f5e0384a3ed419108e335b3f6.jpg"
"1716572286-268","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf à louer","https://www.dakarvente.com/annonce-40307-appartement-neuf-louer.html","Appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/bd5856717f188d31b97370718f1c30ac.jpeg"
"1716572290-269","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement neuf à louer","https://www.dakarvente.com/annonce-40330-appartement-neuf-louer.html","appartement neuf à louer","3.500.000  FCFA","VDN","media/annonces/pics/1c12be50c9f9dfa66f944ad01a479606.jpeg"
"1716572307-270","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Nouvel appartement spacieux semi-équipé aux Almadies2","https://www.dakarvente.com/annonce-40402-nouvel-appartement-spacieux-semi-quip-aux-almadies2.html","Nouvel appartement spacieux semi-équipé aux Almadies2","165.000  FCFA","","media/annonces/pics/3f4e6c0f5116ec7c7ca0d9f6a34aaf75.jpg"
"1716572316-271","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-40448-appartement-louer.html","Appartement à louer","400.000  FCFA","VDN","media/annonces/pics/434953a293d1ff4e49408591a1127a95.jpeg"
"1716572322-272","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement neuf à louer","https://www.dakarvente.com/annonce-40449-appartement-neuf-louer.html","appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/3702615a7040d001a7833c62ce74490a.jpeg"
"1716572326-273","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartements de luxe à louer","https://www.dakarvente.com/annonce-40451-appartements-de-luxe-louer.html","Appartements de luxe à louer","1.800.000  FCFA","Almadies","media/annonces/pics/c80f08083f9c36df238887e69f80bea6.jpeg"
"1716572330-274","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement à louer","https://www.dakarvente.com/annonce-40603-appartement-louer.html","appartement à louer","450.000  FCFA","VDN","media/annonces/pics/cd3e3a7f1158f16e4121cb16bf1181f8.jpeg"
"1716572334-275","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement neuf à louer","https://www.dakarvente.com/annonce-40604-appartement-neuf-louer.html","appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/2bee28034c4c103631cccfa4deac6aee.jpeg"
"1716572338-276","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf à louer","https://www.dakarvente.com/annonce-40640-appartement-neuf-louer.html","Appartement neuf à louer","350.000  FCFA","VDN","media/annonces/pics/8faae875fecf91b3dfc1a7ab81561ce6.jpeg"
"1716572343-277","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-40641-appartement-louer.html","Appartement à louer","500.000  FCFA","VDN","media/annonces/pics/003949d58e8e1650a43f90467fb3d57f.jpeg"
"1716572347-278","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-40747-appartement-louer.html","Appartement à louer","500.000  FCFA","VDN","media/annonces/pics/75be995eca6f753c63605cfbc1ace15c.jpeg"
"1716572352-279","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-40773-appartement-louer.html","Appartement à louer","400.000  FCFA","Sacré Coeur","media/annonces/pics/9a34d6932401b6856c4f73255aa38b16.jpeg"
"1716572357-280","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","bel appartement à louer","https://www.dakarvente.com/annonce-40789-bel-appartement-louer.html","bel appartement à louer","400.000  FCFA","Sacré Coeur","media/annonces/pics/ef4b8f4d8809a0c4275d5497829f9616.jpeg"
"1716572361-281","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","studio à louer","https://www.dakarvente.com/annonce-40790-studio-louer.html","studio à louer","225.000  FCFA","VDN","media/annonces/pics/da7ad2b1989e1590d76170ebaa485016.jpeg"
"1716572366-282","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement à louer","https://www.dakarvente.com/annonce-40852-appartement-louer.html","appartement à louer","400.000  FCFA","Almadies","media/annonces/pics/d594e5af33d43e41a5dc126f5d1352ca.jpeg"
"1716572370-283","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-40853-appartement-louer.html","Appartement à louer","500.000  FCFA","Almadies","media/annonces/pics/b4dd9601c88f70c0d027d2edd2208f20.jpeg"
"1716572374-284","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement neuf aux ALMADIES","https://www.dakarvente.com/annonce-40862-appartement-neuf-aux-almadies.html","Appartement neuf aux ALMADIES","88.400.000  FCFA","Almadies","media/annonces/pics/042f2018a5e0b730faac431345f753d9.jpg"
"1716572379-285","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","appartement a louer","https://www.dakarvente.com/annonce-40873-appartement-a-louer.html","appartement a louer","800.000  FCFA","Sipres","media/annonces/pics/27935d67949dcf7e90aef1a2105b0bd4.jpeg"
"1716572384-286","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Bel appartement à louer","https://www.dakarvente.com/annonce-40879-bel-appartement-louer.html","Bel appartement à louer","500.000  FCFA","VDN","media/annonces/pics/3265f4da054a1e66f4252a907f82319a.jpeg"
"1716572389-287","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=7","Appartement à louer","https://www.dakarvente.com/annonce-40887-appartement-louer.html","Appartement à louer","500.000  FCFA","VDN","media/annonces/pics/cb7924adc5f840ee1a9b056828eeaf20.jpeg"
"1716572404-288","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement neuf à louer","https://www.dakarvente.com/annonce-40888-appartement-neuf-louer.html","Appartement neuf à louer","400.000  FCFA","Almadies","media/annonces/pics/b8a18d4dc01c64dcf0035083b4d3772d.jpeg"
"1716572408-289","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","appartement à louer","https://www.dakarvente.com/annonce-40950-appartement-louer.html","appartement à louer","500.000  FCFA","VDN","media/annonces/pics/d750b81d61f732b1a38899340227ca46.jpeg"
"1716572439-290","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement à louer","https://www.dakarvente.com/annonce-40951-appartement-louer.html","Appartement à louer","500.000  FCFA","Cité Keur Gorgui","media/annonces/pics/cdca64ba395960a87e1df1e5bb16887f.png"
"1716572453-291","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Bel appartement à louer","https://www.dakarvente.com/annonce-40967-bel-appartement-louer.html","Bel appartement à louer","500.000  FCFA","VDN","media/annonces/pics/30740c6c621c22e928f6603e439403bb.jpeg"
"1716572461-292","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Bel appartement à louer","https://www.dakarvente.com/annonce-40966-bel-appartement-louer.html","Bel appartement à louer","500.000  FCFA","VDN","media/annonces/pics/07befd708a599ee863547d742a8c314e.jpeg"
"1716572469-293","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Bel appartement à louer","https://www.dakarvente.com/annonce-40968-bel-appartement-louer.html","Bel appartement à louer","400.000  FCFA","Almadies","media/annonces/pics/1e79357f1f7c3b31562432fdec8f388c.jpeg"
"1716572483-294","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement à louer","https://www.dakarvente.com/annonce-41035-appartement-louer.html","Appartement à louer","350.000  FCFA","Almadies","media/annonces/pics/d3f89e6ae5d374abcd716909860a8ceb.jpeg"
"1716572488-295","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement à louer au Point E","https://www.dakarvente.com/annonce-41040-appartement-louer-au-point-e.html","Appartement à louer au Point E","650.000  FCFA","Point E","media/annonces/pics/5aca99dc770cc8a94ffa73be86f01108.jpg"
"1716572492-296","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement 3 chambres, salon, cuisine totalement rénovés","https://www.dakarvente.com/annonce-41056-appartement-3-chambres-salon-cuisine-totalement-rnovs.html","Appartement 3 chambres, salon, cuisine totalement rénovés","55.000.000  FCFA","Castors","media/annonces/pics/10a17058bc2330ab21aec109232dc41f.jpg"
"1716572531-297","https://dakarvente.com/index.php?page=annonces_categorie&id=10&sort=&nb=6","Appartement à louer","https://www.dakarvente.com/annonce-41072-appartement-louer.html","Appartement à louer","400.000  FCFA","Almadies","media/annonces/pics/2a629a3ae396993701f87a2904d979ed.png"
