web-scraper-order,web-scraper-start-url,liens_articles,liens_articles-href,details,prix,adresse,image-src
"1716567070-470","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain 500 mètres carrés à Saly","https://www.dakarvente.com/annonce-43621-terrain-500-mtres-carrs-saly.html","Terrain 500 mètres carrés à Saly","8.000.000  FCFA","Saly","media/annonces/pics/3f51299264ab37e582f0da73ed01a901.jpg"
"1716567074-471","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 7 621 m² à Tassette","https://www.dakarvente.com/annonce-43622-terrain-de-7-621-m-tassette.html","Terrain de 7 621 m² à Tassette","","Thiès","media/annonces/pics/4c9e1f08c2ad434a3bdb00ddd212ccc3.jpeg"
"1716567077-472","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 9 869 m² à Thieppe","https://www.dakarvente.com/annonce-43626-terrain-de-9-869-m-thieppe.html","Terrain de 9 869 m² à Thieppe","5.500.000  FCFA","Louga","media/annonces/pics/4d7dc913282a2e6ca7e9a252aa2ae847.jpeg"
"1716567081-473","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain 300 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-43627-terrain-300-mtres-carrs-ngurigne.html","Terrain 300 mètres carrés à Nguérigne","10.000.000  FCFA","Mbour","media/annonces/pics/0efb1bde2d12c8a05dbe66cd69003d49.jpg"
"1716567084-474","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 1,02 hectare à Sésséne","https://www.dakarvente.com/annonce-43635-terrain-de-102-hectare-sssne.html","Terrain de 1,02 hectare à Sésséne","6.200.000  FCFA","Thiès","media/annonces/pics/9f6c753baf1bcc0cfb7f4a045bb89321.jpeg"
"1716567087-475","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 8 098 m² vers Touba Toul","https://www.dakarvente.com/annonce-43641-terrain-de-8-098-m-vers-touba-toul.html","Terrain de 8 098 m² vers Touba Toul","4.700.000  FCFA","Thiès","media/annonces/pics/124c7685088f670deb6df298b3bd6c12.jpeg"
"1716567091-476","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 8 098 m² à Tassette","https://www.dakarvente.com/annonce-43642-terrain-de-8-098-m-tassette.html","Terrain de 8 098 m² à Tassette","4.500.000  FCFA","Thiès","media/annonces/pics/78076ced458d79a6484a46801728f7dc.jpeg"
"1716567094-477","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 8997 m² à Samba Dia","https://www.dakarvente.com/annonce-43644-terrain-de-8997-m-samba-dia.html","Terrain de 8997 m² à Samba Dia","5.150.000  FCFA","Thiès","media/annonces/pics/f4369edce74a8758884aac5c137d568d.jpg"
"1716567100-478","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","TERRAIN À GRAND MBAO","https://www.dakarvente.com/annonce-43687-terrain-grand-mbao.html","TERRAIN À GRAND MBAO","26.000.000  FCFA","Mbao","media/annonces/pics/502bcb3c8ace53992c07e1e41e3ef79c.jpeg"
"1716567104-479","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain 225 mètres carrés à Nguérigne","https://www.dakarvente.com/annonce-43689-terrain-225-mtres-carrs-ngurigne.html","Terrain 225 mètres carrés à Nguérigne","9.000.000  FCFA","Mbour","media/annonces/pics/c30389e63823828f2705882ca617fa7f.jpg"
"1716567107-480","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Verger de 2 733 m² vers Notto Gouye Diama","https://www.dakarvente.com/annonce-43690-verger-de-2-733-m-vers-notto-gouye-diama.html","Verger de 2 733 m² vers Notto Gouye Diama","9.500.000  FCFA","Thiès","media/annonces/pics/2c33398366326106e4c14c9e356eccf2.jpeg"
"1716567110-481","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Verger de 2838 m² vers Notto Gouye Diama","https://www.dakarvente.com/annonce-43691-verger-de-2838-m-vers-notto-gouye-diama.html","Verger de 2838 m² vers Notto Gouye Diama","23.000.000  FCFA","Thiès","media/annonces/pics/f3d1b8adef2e949e17b336a097cb7b6e.jpg"
"1716567114-482","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Verger de 1,86 hectare à Tassette","https://www.dakarvente.com/annonce-43700-verger-de-186-hectare-tassette.html","Verger de 1,86 hectare à Tassette","6.200.000  FCFA","Thiès","media/annonces/pics/f67775d7d73b09d10ea025ec4bf15128.jpeg"
"1716567117-483","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 1,39 hectare vers Touba Toul","https://www.dakarvente.com/annonce-43711-terrain-de-139-hectare-vers-touba-toul.html","Terrain de 1,39 hectare vers Touba Toul","6.500.000  FCFA","Thiès","media/annonces/pics/b3cc3783f95447bfa4e5d4bd7d12e3a8.jpeg"
"1716567120-484","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain 450 mètre carrés à Nguerigne","https://www.dakarvente.com/annonce-43732-terrain-450-mtre-carrs-nguerigne.html","Terrain 450 mètre carrés à Nguerigne","18.000.000  FCFA","Mbour","media/annonces/pics/5231efe2bcc41f75a2a703ad64135b94.jpg"
"1716567123-485","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 2,11 hectares vers Sagata","https://www.dakarvente.com/annonce-43762-terrain-de-211-hectares-vers-sagata.html","Terrain de 2,11 hectares vers Sagata","9.750.000  FCFA","Louga","media/annonces/pics/51a7ab6c6da9db307fef931fbc01826f.jpeg"
"1716567127-486","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 1 hectare vers Sedhiou","https://www.dakarvente.com/annonce-43765-terrain-de-1-hectare-vers-sedhiou.html","Terrain de 1 hectare vers Sedhiou","3.500.000  FCFA","Goudoump","media/annonces/pics/ba9dd796114eb6bc17b44277bf17f2f8.jpeg"
"1716567131-487","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 9706 m² vers Taiba Ndiaye","https://www.dakarvente.com/annonce-43769-terrain-de-9706-m-vers-taiba-ndiaye.html","Terrain de 9706 m² vers Taiba Ndiaye","4.700.000  FCFA","Thiès","media/annonces/pics/31e86b4f48ba7f06880c0227267dff85.jpeg"
"1716567134-488","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 1,60 hectare à Fissel","https://www.dakarvente.com/annonce-43775-terrain-de-160-hectare-fissel.html","Terrain de 1,60 hectare à Fissel","4.700.000  FCFA","Thiès","media/annonces/pics/d4abd3dbc9280d8638c39967e5be5c41.jpeg"
"1716567138-489","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain de 7 621 m² à Tassette","https://www.dakarvente.com/annonce-43779-terrain-de-7-621-m-tassette.html","Terrain de 7 621 m² à Tassette","4.200.000  FCFA","Thiès","media/annonces/pics/db1e7aacb13fc06f7ab2e867193a540d.jpeg"
"1716567141-490","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","VENTE MAISON 300M2 A POUT 200M ROUTE NATIONALE","https://www.dakarvente.com/annonce-43786-vente-maison-300m2-a-pout-200m-route-nationale.html","VENTE MAISON 300M2 A POUT 200M ROUTE NATIONALE","35.000.000  FCFA","Sébikotane","img/nophoto.png"
"1716567144-491","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain titre foncier à niaga","https://www.dakarvente.com/annonce-43787-terrain-titre-foncier-niaga.html","Terrain titre foncier à niaga","15.000.000  FCFA","Rufisque","media/annonces/pics/e125fb2f21e3dcbc166ace3ff8936036.jpg"
"1716567147-492","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain Titre Foncier à Bambilor","https://www.dakarvente.com/annonce-43788-terrain-titre-foncier-bambilor.html","Terrain Titre Foncier à Bambilor","12.750.000  FCFA","Rufisque","media/annonces/pics/924fde45068780eb057f2e1d974b81ab.jpg"
"1716567151-493","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain bambilor Diacksao 1ère position Latérite","https://www.dakarvente.com/annonce-43804-terrain-bambilor-diacksao-1re-position-latrite.html","Terrain bambilor Diacksao 1ère position Latérite","5.500.000  FCFA","Rufisque","media/annonces/pics/6230c37f117368713b2101fe4836a209.jpg"
"1716567155-494","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain Titre foncier niague","https://www.dakarvente.com/annonce-43812-terrain-titre-foncier-niague.html","Terrain Titre foncier niague","13.500.000  FCFA","Rufisque","media/annonces/pics/e18a5e103023174d3a7909dcf45985d1.jpg"
"1716567161-495","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain Titre foncier niague","https://www.dakarvente.com/annonce-43813-terrain-titre-foncier-niague.html","Terrain Titre foncier niague","13.500.000  FCFA","Rufisque","media/annonces/pics/0089edfb8742c4922e314ea489f67796.jpg"
"1716567166-496","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Verger de 1,29 hectare à Tataguine","https://www.dakarvente.com/annonce-43847-verger-de-129-hectare-tataguine.html","Verger de 1,29 hectare à Tataguine","7.500.000  FCFA","Thiès","media/annonces/pics/ffe5896bacc5c24f5bb5721145f88944.jpg"
"1716567169-497","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain à vendre Diamniadio","https://www.dakarvente.com/annonce-43851-terrain-vendre-diamniadio.html","Terrain à vendre Diamniadio","13.500.000  FCFA","Diamniadio","media/annonces/pics/0062540f302fa4de0a8bdd650839abae.png"
"1716567173-498","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","OPPORTUNITÉ À SAISIR","https://www.dakarvente.com/annonce-43863-opportunit-saisir.html","OPPORTUNITÉ À SAISIR","130.000.000  FCFA","Diamalaye","media/annonces/pics/32fdcfd2a82dc809d4a275a146abb09b.jpg"
"1716567178-499","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","terrain a vendre","https://www.dakarvente.com/annonce-43873-terrain-a-vendre.html","terrain a vendre","3.000.000  FCFA","Dakar","media/annonces/pics/367ae3debe977b04d0a8751d241d996b.jpg"
"1716567181-500","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain 300 mètres carrés à la Somone","https://www.dakarvente.com/annonce-43935-terrain-300-mtres-carrs-la-somone.html","Terrain 300 mètres carrés à la Somone","20.000.000  FCFA","Somone","media/annonces/pics/2066e485d716e9bf38dceead51fbf130.jpg"
"1716567185-501","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","TERRAIN A VENDRE TIVAOUANE PEULH","https://www.dakarvente.com/annonce-43938-terrain-a-vendre-tivaouane-peulh.html","TERRAIN A VENDRE TIVAOUANE PEULH","35.000.000  FCFA","Keur Massar","media/annonces/pics/1bd060548f5e524d4a7698e8221da87d.jpeg"
"1716567189-502","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4","Terrain 300 mètres carrés à Mbour","https://www.dakarvente.com/annonce-43970-terrain-300-mtres-carrs-mbour.html","Terrain 300 mètres carrés à Mbour","8.500.000  FCFA","Mbour","media/annonces/pics/c43927de51109676da88a3958fc0031f.jpg"
"1716567200-503","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 250 mètres carrés à Mbour","https://www.dakarvente.com/annonce-44011-terrain-250-mtres-carrs-mbour.html","Terrain 250 mètres carrés à Mbour","7.000.000  FCFA","Mbour","media/annonces/pics/115cbe778006e37b6272736abe7ff3d1.jpg"
"1716567204-504","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrains Bambilor face CDC 500m Route","https://www.dakarvente.com/annonce-44029-terrains-bambilor-face-cdc-500m-route.html","Terrains Bambilor face CDC 500m Route","2.500.000  FCFA","Rufisque","media/annonces/pics/2a8664a536c8765c7927a606838ccc66.jpg"
"1716567208-505","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain Bambilor face CDC 500m Route","https://www.dakarvente.com/annonce-44030-terrain-bambilor-face-cdc-500m-route.html","Terrain Bambilor face CDC 500m Route","2.500.000  FCFA","Rufisque","media/annonces/pics/9f6073325a5e00aed68273550483d2eb.jpg"
"1716567212-506","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrains Bambilor derrière Cité Akys","https://www.dakarvente.com/annonce-44031-terrains-bambilor-derrire-cit-akys.html","Terrains Bambilor derrière Cité Akys","1.500.000  FCFA","Rufisque","media/annonces/pics/f1b2fbe72e9b2e20dc8a719be3b8a6e6.jpg"
"1716567215-507","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrains 225m2 Diass coté Gare TER","https://www.dakarvente.com/annonce-44032-terrains-225m2-diass-cot-gare-ter.html","Terrains 225m2 Diass coté Gare TER","1.500.000  FCFA","Mbour","media/annonces/pics/ec54d2f20296708b73f2fef94877a77e.jpg"
"1716567219-508","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","TERRAIN À VENDRE OPPORTUNITÉ À SAISIR","https://www.dakarvente.com/annonce-44033-terrain-vendre-opportunit-saisir.html","TERRAIN À VENDRE OPPORTUNITÉ À SAISIR","110.000.000  FCFA","Mamelles","media/annonces/pics/6bcd9f6a60238ff79ff6b19966d5dc7d.jpg"
"1716567224-509","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","TERRAIN À VENDRE À SAISIR","https://www.dakarvente.com/annonce-44035-terrain-vendre-saisir.html","TERRAIN À VENDRE À SAISIR","130.000.000  FCFA","Ouest Foire","media/annonces/pics/e0658bf8e5960f769e772eb22b6a2973.jpg"
"1716567228-510","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre","https://www.dakarvente.com/annonce-44045-terrain-vendre.html","Terrain à vendre","6.000.000  FCFA","Diamniadio","media/annonces/pics/4610927016d8b440c9dcbf096c3978e8.jpeg"
"1716567231-511","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre à Toubab Dialaw","https://www.dakarvente.com/annonce-44048-terrain-vendre-toubab-dialaw.html","Terrain à vendre à Toubab Dialaw","4.500.000  FCFA","Mbour","media/annonces/pics/954747cfd9bc75a90846838a4ae954cd.jpeg"
"1716567234-512","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre à Ndayane","https://www.dakarvente.com/annonce-44049-terrain-vendre-ndayane.html","Terrain à vendre à Ndayane","6.000.000  FCFA","Mbour","media/annonces/pics/5dbd9b00729b50f9dca652e8fd6ecef4.jpeg"
"1716567237-513","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre à Sendou","https://www.dakarvente.com/annonce-44051-terrain-vendre-sendou.html","Terrain à vendre à Sendou","4.500.000  FCFA","Mbour","media/annonces/pics/dc229a661f967463ffa4172815f1aa77.jpeg"
"1716567240-514","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre à Sendou","https://www.dakarvente.com/annonce-44050-terrain-vendre-sendou.html","Terrain à vendre à Sendou","4.500.000  FCFA","Mbour","media/annonces/pics/8fb0a74fa78e375385e6f25875e0103a.jpeg"
"1716567247-515","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre","https://www.dakarvente.com/annonce-44090-terrain-vendre.html","Terrain à vendre","4.000.000  FCFA","Mbour","media/annonces/pics/daa21aa5aab0056917b5b96ab71c64d6.jpg"
"1716567250-516","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 300 mètres carrés à Saly","https://www.dakarvente.com/annonce-44094-terrain-300-mtres-carrs-saly.html","Terrain 300 mètres carrés à Saly","25.000.000  FCFA","Saly","media/annonces/pics/74527b8a229b2e4700286e74326cf940.jpg"
"1716567253-517","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 600 mètres carrés à Saly","https://www.dakarvente.com/annonce-44123-terrain-600-mtres-carrs-saly.html","Terrain 600 mètres carrés à Saly","45.000.000  FCFA","Saly","media/annonces/pics/6861b0d339c228f81b402cf77914476d.jpg"
"1716567257-518","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","TERRAIN ANGLE A VENDRE NGOR ALMADIES","https://www.dakarvente.com/annonce-44133-terrain-angle-a-vendre-ngor-almadies.html","TERRAIN ANGLE A VENDRE NGOR ALMADIES","280.000.000  FCFA","Almadies","media/annonces/pics/dfec5c05b79d36377bc682d8004bdb9d.jpeg"
"1716567260-519","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre lac rose","https://www.dakarvente.com/annonce-44134-terrain-vendre-lac-rose.html","Terrain à vendre lac rose","20.000.000  FCFA","Lac rose","img/nophoto.png"
"1716567264-520","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre croisement Niague","https://www.dakarvente.com/annonce-44136-terrain-vendre-croisement-niague.html","Terrain à vendre croisement Niague","14.000.000  FCFA","Rufisque","media/annonces/pics/c6a86b49abfbad6058840924bede891b.jpeg"
"1716567267-521","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre zac mbao","https://www.dakarvente.com/annonce-44137-terrain-vendre-zac-mbao.html","Terrain à vendre zac mbao","23.000.000  FCFA","Rufisque","media/annonces/pics/c5df475adb30ab4667d453ebd46b9d61.jpeg"
"1716567270-522","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 2250 mètres carrés à vendre à Ngaparou","https://www.dakarvente.com/annonce-44142-terrain-2250-mtres-carrs-vendre-ngaparou.html","Terrain 2250 mètres carrés à vendre à Ngaparou","125.000.000  FCFA","Ngaparou","media/annonces/pics/9f50cdaff44dcfee3dcfa17db6799a2f.jpg"
"1716567274-523","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 2500 mètres carrés à Saly","https://www.dakarvente.com/annonce-44152-terrain-2500-mtres-carrs-saly.html","Terrain 2500 mètres carrés à Saly","400.000.000  FCFA","Saly","media/annonces/pics/db81b24ee1a9c210495805ca68e193da.jpg"
"1716567280-524","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à vendre","https://www.dakarvente.com/annonce-44156-terrain-vendre.html","Terrain à vendre","4.000.000  FCFA","Mbour","media/annonces/pics/59f8b166f3b79d7b6505d8fd6a8a80cc.jpg"
"1716567284-525","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 7775 m² vers Cherif Lô","https://www.dakarvente.com/annonce-44215-terrain-de-7775-m-vers-cherif-l.html","Terrain de 7775 m² vers Cherif Lô","6.737.500  FCFA","Thiès","media/annonces/pics/ad027f66e9d025a0ae8c073dea063a00.jpeg"
"1716567287-526","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 300 mètres carrés à Nianing","https://www.dakarvente.com/annonce-44217-terrain-300-mtres-carrs-nianing.html","Terrain 300 mètres carrés à Nianing","2.500.000  FCFA","Mbour","media/annonces/pics/674d61a7cd3ce4b9c1078b0380ba4be2.jpg"
"1716567290-527","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 1,46 hectare à Tataguine","https://www.dakarvente.com/annonce-44221-terrain-de-146-hectare-tataguine.html","Terrain de 1,46 hectare à Tataguine","7.300.000  FCFA","Fatick","media/annonces/pics/d2152c81490e14a50ac14449514a3a01.jpeg"
"1716567294-528","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 9 942 m² à Sandiara","https://www.dakarvente.com/annonce-44230-terrain-de-9-942-m-sandiara.html","Terrain de 9 942 m² à Sandiara","7.500.000  FCFA","Mbour","media/annonces/pics/3e7a4cbc125f7f46f3715905a680b737.jpeg"
"1716567297-529","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 2250 m2 ngaparou","https://www.dakarvente.com/annonce-44235-terrain-2250-m2-ngaparou.html","Terrain 2250 m2 ngaparou","125.000.000  FCFA","Ngaparou","media/annonces/pics/386edec4e03176dad13a3021c0d928d0.png"
"1716567301-530","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain à la Sicap Keur Massar à Vendre","https://www.dakarvente.com/annonce-44263-terrain-la-sicap-keur-massar-vendre.html","Terrain à la Sicap Keur Massar à Vendre","15.000.000  FCFA","Keur Massar","media/annonces/pics/8b37e86fdc68803da5a6ee5655e8ef93.jpeg"
"1716567307-531","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 4700 mètres carrés à Mbour","https://www.dakarvente.com/annonce-44264-terrain-4700-mtres-carrs-mbour.html","Terrain 4700 mètres carrés à Mbour","35.000.000  FCFA","Mbour","media/annonces/pics/4f7dd8f26a13926dfb09069b0dbecb9d.jpg"
"1716567312-532","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 1200 mètres carrés à Mbour","https://www.dakarvente.com/annonce-44265-terrain-1200-mtres-carrs-mbour.html","Terrain 1200 mètres carrés à Mbour","55.000.000  FCFA","Mbour","media/annonces/pics/ea1a19cf9157b85628e28df880bc1e09.jpg"
"1716567316-533","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","TERRAINS A VENDRE POLE URBAIN","https://www.dakarvente.com/annonce-44272-terrains-a-vendre-pole-urbain.html","TERRAINS A VENDRE POLE URBAIN","","Diamniadio","media/annonces/pics/053a1895ac95113b80d3d3cdea64f73d.jpeg"
"1716567320-534","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrains viabilisés à Diamniadio Ville","https://www.dakarvente.com/annonce-44312-terrains-viabiliss-diamniadio-ville.html","Terrains viabilisés à Diamniadio Ville","13.500.000  FCFA","Diamniadio","media/annonces/pics/477bfdadd241baab3c9c7e860a0920bd.jpg"
"1716567323-535","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 225m2 deni gueth double signature","https://www.dakarvente.com/annonce-44317-terrain-225m2-deni-gueth-double-signature.html","Terrain 225m2 deni gueth double signature","3.000.000  FCFA","Rufisque","media/annonces/pics/98ea127a7edb0af83eaa6b9a3ce72750.jpg"
"1716567327-536","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain 150m2 a Ouest Foire","https://www.dakarvente.com/annonce-44326-terrain-150m2-a-ouest-foire.html","Terrain 150m2 a Ouest Foire","75.000.000  FCFA","Dakar","media/annonces/pics/65382617a1c40de635a6f8ed44e09bd9.jpg"
"1716567330-537","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","TITRE BAIL","https://www.dakarvente.com/annonce-44329-titre-bail.html","TITRE BAIL","13.500.000  FCFA","Diamniadio","img/nophoto.png"
"1716567333-538","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Verger de 1,03 hectare à Keur Cheich Ibra Fall","https://www.dakarvente.com/annonce-44331-verger-de-103-hectare-keur-cheich-ibra-fall.html","Verger de 1,03 hectare à Keur Cheich Ibra Fall","25.762.500  FCFA","Diourbel","media/annonces/pics/18fb3c370bc40bf3d81d9fb1a545aaf3.jpeg"
"1716567336-539","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 1,5 hectare vers Notto Diobass","https://www.dakarvente.com/annonce-44333-terrain-de-15-hectare-vers-notto-diobass.html","Terrain de 1,5 hectare vers Notto Diobass","6.800.000  FCFA","Thiès","media/annonces/pics/db3f205e830c032fa3d6d53dbda9207c.jpg"
"1716567340-540","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 3,84 hectares vers Patar","https://www.dakarvente.com/annonce-44334-terrain-de-384-hectares-vers-patar.html","Terrain de 3,84 hectares vers Patar","9.600.000  FCFA","Fatick","media/annonces/pics/b01e41cc07783decda083d409c70481d.jpeg"
"1716567343-541","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 1,5 hectare à Touba Toul","https://www.dakarvente.com/annonce-44335-terrain-de-15-hectare-touba-toul.html","Terrain de 1,5 hectare à Touba Toul","7.250.000  FCFA","Thiès","media/annonces/pics/c534fe269fe998e656e365ef2f907e1c.jpeg"
"1716567347-542","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 1,62 hectare à Chérif Lô","https://www.dakarvente.com/annonce-44339-terrain-de-162-hectare-chrif-l.html","Terrain de 1,62 hectare à Chérif Lô","8.700.000  FCFA","Thiès","media/annonces/pics/29feaef36eb72866dba924f774a2dc9d.jpeg"
"1716567350-543","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 1 hectare à Darou Khoudoss","https://www.dakarvente.com/annonce-44340-terrain-de-1-hectare-darou-khoudoss.html","Terrain de 1 hectare à Darou Khoudoss","4.900.000  FCFA","Thiès","media/annonces/pics/9041eab358e4502e7641e8572f688c5d.jpeg"
"1716567353-544","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3","Terrain de 1,90 hectare à Tassette","https://www.dakarvente.com/annonce-44342-terrain-de-190-hectare-tassette.html","Terrain de 1,90 hectare à Tassette","8.550.000  FCFA","Thiès","media/annonces/pics/1cdd17135ff256d20764083c1aad6657.jpeg"
"1716567365-545","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2","Terrain 300m2 Sebikotane tf gl 600m RN","https://www.dakarvente.com/annonce-44371-terrain-300m2-sebikotane-tf-gl-600m-rn.html","Terrain 300m2 Sebikotane tf gl 600m RN","18.000.000  FCFA","Sébikotane","media/annonces/pics/0ff0b19c1989798f29b5ef0ff7c1ffab.jpg"
"1716567369-546","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2","Terrain viabilisé TF","https://www.dakarvente.com/annonce-44372-terrain-viabilis-tf.html","Terrain viabilisé TF","13.500.000  FCFA","Rufisque","media/annonces/pics/3bb2e02ce50e9ef50b8d2be730a1e670.jpg"
"1716567372-547","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2","Terrain Titre Foncier Bambilor","https://www.dakarvente.com/annonce-44374-terrain-titre-foncier-bambilor.html","Terrain Titre Foncier Bambilor","12.750.000  FCFA","Rufisque","media/annonces/pics/9284729b44a059e3f48c2a6a9d2a52a9.jpg"
"1716567376-548","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2","À vendre : Terrain de 400m² à proximité du lycée de Sangalkam","https://www.dakarvente.com/annonce-44412-vendre-terrain-de-400m-proximit-du-lyce-de-sangalkam.html","À vendre : Terrain de 400m² à proximité du lycée de Sangalkam","20.000.000  FCFA","Rufisque","media/annonces/pics/629216de5fef9e2f75945ec865ba81c9.png"
"1716567380-549","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2","Terrain de 7 775 m² vers Cherif Lô","https://www.dakarvente.com/annonce-44427-terrain-de-7-775-m-vers-cherif-l.html","Terrain de 7 775 m² vers Cherif Lô","6.737.500  FCFA","Thiès","media/annonces/pics/a0a5324b948a64da9d4367e8d7bf1244.jpeg"
